customer_id,age,tenure_months,monthly_charges,login_frequency,support_tickets,payment_failures,usage_hours,contract_type,subscription_type,churn
13412,67,67,71.43,4,4,1,59.61,Two Year,Premium,0
13413,60,48,96.35,25,3,1,82.01,Monthly,Standard,0
13414,57,33,94.09,22,1,1,54.12,Monthly,Standard,0
13415,55,36,117.47,29,1,0,57.22,Monthly,Standard,0
13416,50,33,107.15,28,3,1,97.52,Monthly,Basic,0
13417,45,31,55.98,16,1,0,37.25,Monthly,Premium,0
13418,18,21,53.23,13,0,0,80.39,Yearly,Standard,0
13419,25,27,80.34,8,1,1,51.0,Monthly,Basic,0
13420,54,62,115.29,24,1,0,46.91,Monthly,Basic,0
13421,49,26,32.2,21,3,0,15.41,Monthly,Basic,0
13422,65,66,143.28,16,1,1,75.09,Two Year,Premium,0
13423,60,12,90.61,28,2,2,82.51,Monthly,Premium,0
13424,54,22,59.83,25,4,0,43.66,Monthly,Premium,0
13425,21,17,110.14,2,5,0,76.59,Monthly,Premium,0
13426,47,7,25.81,30,4,1,58.53,Monthly,Premium,0
13427,23,68,82.97,8,1,0,26.5,Monthly,Basic,0
13428,63,37,83.18,3,1,1,92.45,Monthly,Basic,0
13429,36,38,41.06,23,5,0,69.98,Monthly,Basic,0
13430,49,11,128.86,29,2,2,87.96,Monthly,Standard,0
13431,26,1,123.59,9,2,1,28.86,Yearly,Premium,0
13432,29,25,39.86,30,1,0,91.72,Monthly,Basic,0
13433,28,42,67.3,11,1,1,37.1,Monthly,Premium,0
13434,63,52,33.06,21,1,0,1.94,Yearly,Standard,0
13435,33,24,130.32,27,3,0,8.43,Monthly,Standard,0
13436,18,53,62.03,24,1,1,9.84,Yearly,Basic,0
13437,62,56,77.11,20,2,0,21.51,Yearly,Standard,0
13438,38,63,62.1,30,1,0,19.47,Two Year,Premium,0
13439,47,8,60.3,1,0,1,6.73,Monthly,Premium,0
13440,30,59,117.15,1,3,0,89.64,Yearly,Basic,0
13441,51,45,117.18,22,2,0,83.0,Yearly,Standard,0
13442,21,27,87.31,8,2,0,76.52,Monthly,Basic,0
13443,45,52,105.49,16,1,2,48.43,Monthly,Basic,0
13444,55,18,86.52,10,0,0,43.09,Monthly,Premium,0
13445,48,16,23.72,2,3,0,43.11,Yearly,Basic,1
13446,44,66,28.58,16,3,0,26.91,Monthly,Premium,0
13447,22,5,69.89,27,0,0,61.22,Yearly,Basic,0
13448,42,3,117.47,4,2,1,6.85,Monthly,Premium,0
13449,20,70,138.72,19,1,1,66.22,Monthly,Premium,0
13450,50,7,23.86,29,2,0,51.87,Monthly,Basic,0
13451,21,50,67.84,9,2,1,81.84,Monthly,Basic,0
13452,42,14,49.09,3,3,1,97.3,Two Year,Basic,0
13453,37,38,125.98,11,0,1,87.78,Monthly,Standard,0
13454,51,47,129.98,8,2,0,72.27,Two Year,Basic,0
13455,43,33,46.83,30,1,0,43.85,Monthly,Premium,0
13456,22,43,112.41,7,3,1,22.24,Yearly,Premium,0
13457,52,29,115.13,1,2,1,66.82,Monthly,Premium,0
13458,45,57,43.02,8,2,0,20.96,Monthly,Basic,1
13459,46,5,76.38,25,3,0,3.01,Monthly,Standard,0
13460,26,60,100.64,24,1,2,57.75,Yearly,Standard,1
13461,69,70,23.39,26,1,0,40.02,Two Year,Premium,0
13462,55,2,72.6,26,3,1,87.73,Two Year,Standard,0
13463,67,70,40.14,17,2,0,64.93,Monthly,Standard,0
13464,23,43,90.45,27,1,0,65.08,Monthly,Basic,0
13465,36,4,129.58,29,2,0,79.0,Two Year,Premium,0
13466,61,56,88.22,11,2,1,34.23,Monthly,Premium,0
13467,28,59,24.68,7,3,0,95.86,Two Year,Standard,0
13468,19,9,23.86,29,1,0,22.91,Monthly,Premium,0
13469,64,3,98.72,9,3,1,87.3,Two Year,Basic,0
13470,61,48,62.64,14,0,0,91.17,Monthly,Standard,0
13471,61,43,94.45,5,2,0,4.86,Monthly,Standard,0
13472,26,1,41.27,18,6,0,63.55,Yearly,Basic,0
13473,38,57,120.99,30,1,1,75.19,Yearly,Basic,0
13474,41,53,131.89,24,1,0,95.43,Monthly,Basic,0
13475,51,16,135.6,25,1,1,25.89,Yearly,Basic,0
13476,39,51,59.53,23,2,2,56.62,Two Year,Standard,0
13477,20,55,105.9,28,3,0,77.54,Yearly,Premium,0
13478,29,1,56.28,13,0,1,15.69,Two Year,Basic,0
13479,45,28,119.16,5,2,1,85.45,Monthly,Premium,1
13480,47,53,35.67,8,2,0,40.96,Monthly,Premium,0
13481,43,58,119.16,15,2,0,64.34,Yearly,Basic,0
13482,65,60,77.16,22,3,0,5.16,Yearly,Premium,1
13483,38,59,131.22,28,2,2,23.07,Monthly,Premium,0
13484,45,22,116.06,4,3,0,48.34,Monthly,Premium,0
13485,43,8,68.95,1,2,1,29.63,Two Year,Premium,0
13486,50,49,137.46,6,3,0,95.83,Monthly,Standard,0
13487,38,42,56.83,24,2,0,79.7,Monthly,Standard,0
13488,52,27,145.71,19,2,0,86.62,Monthly,Basic,0
13489,69,39,119.74,12,4,0,47.17,Yearly,Premium,0
13490,51,25,148.79,7,2,0,47.89,Two Year,Standard,0
13491,58,38,27.01,13,0,0,80.71,Monthly,Basic,0
13492,68,24,55.62,28,2,1,39.37,Yearly,Premium,0
13493,64,24,116.36,7,3,3,48.6,Two Year,Premium,1
13494,35,60,139.89,9,2,0,53.33,Yearly,Standard,0
13495,28,50,23.74,1,2,0,61.11,Yearly,Basic,0
13496,40,66,20.0,21,1,0,65.35,Monthly,Premium,0
13497,65,14,53.31,24,4,0,68.39,Yearly,Standard,0
13498,39,53,130.86,13,1,1,44.96,Two Year,Standard,1
13499,34,32,119.73,29,1,0,30.22,Monthly,Basic,0
13500,22,48,64.24,19,0,1,92.1,Monthly,Standard,0
13501,61,39,20.26,21,1,0,82.85,Two Year,Basic,0
13502,28,40,92.11,30,0,0,1.34,Monthly,Basic,0
13503,47,42,50.93,1,3,2,51.78,Two Year,Basic,0
13504,32,8,116.93,25,6,1,28.19,Two Year,Basic,0
13505,44,26,78.03,20,0,0,64.63,Monthly,Premium,0
13506,52,12,108.22,21,2,0,50.76,Monthly,Premium,0
13507,50,43,130.8,19,2,1,3.1,Monthly,Standard,0
13508,37,51,89.65,30,6,0,73.05,Monthly,Standard,0
13509,33,63,63.67,18,4,0,28.26,Monthly,Basic,0
13510,51,49,120.04,28,0,0,26.76,Yearly,Premium,0
13511,19,27,54.47,30,2,0,4.16,Monthly,Standard,1
13512,52,9,135.9,23,0,1,83.01,Monthly,Basic,1
13513,57,39,29.29,27,3,2,58.31,Yearly,Standard,1
13514,45,65,128.61,5,2,0,49.0,Yearly,Premium,1
13515,64,71,31.9,27,2,0,67.91,Two Year,Basic,0
13516,56,71,27.3,26,2,0,35.19,Two Year,Standard,0
13517,23,7,67.22,30,3,0,57.38,Two Year,Premium,0
13518,26,67,144.35,3,5,0,25.68,Monthly,Premium,1
13519,37,10,147.85,2,3,1,7.23,Monthly,Premium,1
13520,18,71,46.27,26,4,0,56.57,Monthly,Premium,0
13521,25,53,39.32,22,2,0,22.9,Monthly,Basic,0
13522,40,57,65.88,10,2,2,75.25,Yearly,Premium,0
13523,20,27,63.82,6,2,0,45.73,Monthly,Basic,0
13524,21,54,118.75,19,2,0,25.79,Monthly,Premium,1
13525,42,4,77.72,29,1,1,61.23,Monthly,Premium,0
13526,64,23,121.38,25,2,1,12.55,Monthly,Premium,0
13527,55,48,117.33,17,4,0,76.38,Two Year,Premium,0
13528,32,42,95.18,19,2,1,45.77,Monthly,Standard,0
13529,38,3,128.36,13,0,2,81.45,Yearly,Premium,0
13530,52,3,45.43,17,0,0,14.67,Monthly,Basic,1
13531,63,28,41.04,23,2,0,38.87,Yearly,Premium,0
13532,69,63,117.58,18,1,0,18.82,Yearly,Standard,1
13533,31,31,51.82,11,0,0,7.06,Monthly,Basic,0
13534,53,10,20.36,27,2,1,95.58,Yearly,Basic,0
13535,29,49,138.55,28,2,0,72.94,Monthly,Standard,0
13536,34,21,100.98,20,2,1,33.23,Two Year,Premium,1
13537,56,53,77.84,20,5,1,25.37,Monthly,Premium,0
13538,26,54,114.35,30,3,0,21.23,Two Year,Basic,0
13539,52,57,63.33,13,1,0,5.26,Yearly,Basic,0
13540,30,20,143.98,24,2,2,11.16,Monthly,Basic,0
13541,32,49,28.92,11,1,1,11.19,Monthly,Basic,1
13542,35,7,103.32,20,1,0,66.96,Monthly,Standard,0
13543,68,29,121.05,19,2,1,59.88,Two Year,Basic,0
13544,50,48,80.99,10,1,0,57.25,Monthly,Basic,0
13545,23,13,118.15,28,3,1,73.71,Two Year,Basic,0
13546,44,3,140.5,3,1,1,25.87,Two Year,Premium,1
13547,40,2,116.72,21,1,0,34.91,Monthly,Standard,0
13548,44,16,60.22,6,2,0,13.54,Monthly,Premium,0
13549,51,6,93.04,7,4,1,59.18,Monthly,Premium,0
13550,63,45,138.51,29,1,0,93.36,Two Year,Standard,0
13551,55,71,78.38,21,3,0,86.45,Two Year,Premium,0
13552,31,5,108.62,23,2,0,55.94,Monthly,Basic,0
13553,53,56,80.52,20,2,0,64.82,Yearly,Basic,0
13554,25,71,35.77,5,4,1,99.24,Monthly,Basic,0
13555,52,32,27.62,22,4,1,52.22,Two Year,Standard,0
13556,36,49,143.8,9,2,0,87.19,Two Year,Basic,0
13557,47,13,99.63,22,0,0,50.57,Monthly,Basic,0
13558,31,30,33.5,10,2,1,5.74,Two Year,Premium,1
13559,37,25,131.47,14,2,1,93.53,Two Year,Basic,1
13560,66,60,87.95,11,2,0,12.08,Monthly,Standard,0
13561,42,59,120.35,17,1,0,70.71,Monthly,Premium,1
13562,57,28,36.48,28,0,0,24.56,Two Year,Standard,1
13563,41,58,137.9,11,1,0,90.2,Two Year,Standard,0
13564,31,20,96.77,7,2,0,20.85,Monthly,Premium,0
13565,43,34,115.97,30,3,0,14.87,Monthly,Standard,0
13566,55,5,24.08,11,2,0,44.43,Monthly,Basic,0
13567,40,60,60.99,13,0,0,50.17,Monthly,Standard,1
13568,39,43,54.77,27,1,0,82.07,Two Year,Premium,0
13569,65,57,143.45,19,3,1,76.48,Monthly,Premium,0
13570,36,57,44.09,6,1,0,33.5,Two Year,Basic,0
13571,63,54,111.92,2,3,3,39.11,Monthly,Basic,0
13572,68,45,25.56,14,0,1,58.09,Monthly,Standard,0
13573,20,37,45.7,28,3,0,55.61,Monthly,Premium,1
13574,59,48,64.02,16,1,1,86.34,Monthly,Premium,0
13575,36,54,123.29,7,3,0,47.77,Two Year,Basic,1
13576,26,48,122.7,1,3,1,89.46,Monthly,Standard,0
13577,45,6,143.84,29,2,2,21.3,Yearly,Basic,0
13578,37,34,139.18,2,1,0,86.89,Monthly,Basic,0
13579,62,63,30.6,9,1,0,31.12,Yearly,Basic,0
13580,24,48,127.88,25,2,0,79.14,Monthly,Premium,0
13581,31,23,78.65,23,2,0,56.97,Monthly,Premium,0
13582,26,13,132.57,18,4,1,87.68,Two Year,Premium,1
13583,36,47,31.61,21,1,2,23.89,Yearly,Premium,0
13584,64,44,126.96,20,0,0,70.45,Monthly,Standard,0
13585,69,32,40.75,18,3,0,85.05,Yearly,Premium,0
13586,31,26,63.4,18,1,0,77.89,Yearly,Standard,0
13587,55,53,23.75,10,6,0,57.03,Monthly,Premium,0
13588,53,14,36.08,8,1,1,67.86,Two Year,Premium,1
13589,57,52,77.94,21,2,0,20.46,Yearly,Premium,1
13590,34,36,126.38,8,6,0,22.43,Yearly,Premium,0
13591,47,8,120.58,2,4,0,27.46,Monthly,Standard,0
13592,26,40,50.59,18,1,1,82.97,Yearly,Basic,0
13593,50,22,39.72,11,1,0,17.58,Monthly,Basic,0
13594,69,16,70.6,11,1,1,30.59,Monthly,Basic,0
13595,42,60,134.82,19,0,0,92.12,Monthly,Premium,0
13596,31,60,31.89,11,1,0,75.77,Yearly,Basic,0
13597,28,10,90.58,10,1,0,73.58,Yearly,Standard,0
13598,52,25,31.54,8,7,0,46.06,Monthly,Standard,0
13599,58,31,81.13,15,0,1,70.53,Yearly,Standard,0
13600,31,21,36.48,8,2,1,57.01,Monthly,Basic,0
13601,47,33,30.44,19,4,2,8.07,Two Year,Standard,0
13602,58,31,44.81,1,2,0,58.08,Yearly,Premium,0
13603,21,21,53.18,23,3,1,45.77,Yearly,Standard,0
13604,21,36,55.91,20,0,0,12.28,Monthly,Basic,1
13605,45,65,103.88,3,0,3,35.08,Two Year,Basic,0
13606,25,4,27.15,21,4,0,89.58,Two Year,Basic,0
13607,19,68,30.51,12,2,0,80.57,Monthly,Basic,0
13608,58,4,44.53,16,2,1,91.48,Monthly,Standard,0
13609,63,9,133.37,22,0,0,71.99,Yearly,Standard,0
13610,39,30,101.72,16,2,1,63.62,Monthly,Premium,0
13611,58,45,114.95,30,4,1,14.78,Yearly,Standard,0
13612,33,4,68.15,17,1,0,11.61,Two Year,Premium,1
13613,46,69,47.72,28,5,1,25.43,Yearly,Basic,0
13614,66,23,24.93,28,3,0,32.11,Monthly,Premium,0
13615,65,16,83.51,16,3,1,61.1,Monthly,Standard,0
13616,47,22,94.66,9,1,0,87.85,Two Year,Basic,0
13617,29,48,136.61,22,4,0,89.18,Monthly,Standard,0
13618,52,62,134.67,19,1,0,68.55,Two Year,Basic,1
13619,28,60,75.21,1,7,0,57.82,Monthly,Premium,0
13620,63,5,75.07,29,3,1,25.19,Monthly,Standard,0
13621,67,7,40.95,25,1,3,93.86,Yearly,Basic,0
13622,38,51,53.47,18,1,0,67.44,Monthly,Standard,0
13623,38,65,140.34,30,2,0,53.81,Yearly,Basic,0
13624,22,9,38.33,26,0,0,11.29,Monthly,Standard,0
13625,65,45,145.93,6,1,0,82.76,Yearly,Premium,0
13626,37,47,85.62,6,1,1,35.55,Monthly,Standard,1
13627,54,67,79.36,12,0,0,90.16,Yearly,Standard,0
13628,20,24,42.7,3,2,1,17.67,Two Year,Basic,0
13629,61,10,106.0,11,1,0,5.81,Monthly,Standard,0
13630,50,48,79.78,6,2,0,44.04,Monthly,Premium,1
13631,26,35,68.19,14,1,0,8.75,Monthly,Standard,0
13632,26,54,54.39,18,1,0,7.12,Monthly,Basic,0
13633,21,71,28.64,16,1,2,71.66,Monthly,Standard,0
13634,52,16,87.51,24,2,0,26.48,Yearly,Premium,0
13635,34,53,60.68,13,2,1,64.25,Monthly,Standard,1
13636,51,40,112.02,1,0,0,57.51,Two Year,Basic,0
13637,41,20,114.06,6,1,0,14.93,Monthly,Standard,0
13638,49,69,63.17,14,1,3,39.19,Two Year,Premium,0
13639,18,45,106.99,17,2,1,7.54,Yearly,Standard,0
13640,25,6,53.63,25,0,1,42.75,Monthly,Basic,0
13641,62,69,114.53,13,2,1,19.05,Yearly,Premium,0
13642,40,49,22.09,13,2,1,10.53,Two Year,Standard,0
13643,64,39,39.71,9,5,1,32.38,Yearly,Premium,0
13644,57,2,51.85,6,2,0,1.34,Yearly,Basic,1
13645,29,39,120.48,6,2,1,76.02,Monthly,Premium,1
13646,29,21,28.63,25,0,1,16.66,Monthly,Premium,0
13647,63,40,44.45,30,0,0,62.96,Yearly,Premium,0
13648,64,54,66.62,5,0,1,83.43,Yearly,Basic,0
13649,32,12,21.19,25,2,0,91.81,Two Year,Premium,0
13650,58,37,119.08,21,1,0,56.2,Two Year,Standard,0
13651,36,38,92.81,14,2,0,79.04,Monthly,Premium,0
13652,43,15,137.09,14,1,0,46.02,Monthly,Standard,1
13653,69,7,24.03,4,4,0,49.53,Monthly,Premium,0
13654,46,50,55.28,2,2,0,55.13,Monthly,Standard,0
13655,39,65,115.06,2,0,1,67.34,Monthly,Basic,0
13656,57,67,107.77,29,2,0,67.32,Monthly,Basic,0
13657,38,44,51.6,17,1,0,78.75,Monthly,Premium,0
13658,68,31,97.44,10,0,2,62.08,Monthly,Standard,0
13659,55,43,123.19,14,5,1,88.38,Two Year,Premium,0
13660,37,48,24.34,19,5,0,71.21,Monthly,Premium,0
13661,46,61,113.29,17,4,0,92.97,Monthly,Premium,0
13662,68,10,52.77,29,4,1,75.29,Monthly,Standard,1
13663,21,29,143.22,22,3,2,74.13,Monthly,Standard,0
13664,24,48,89.97,30,2,0,86.18,Yearly,Premium,0
13665,45,62,24.34,11,3,0,65.93,Yearly,Basic,0
13666,45,13,72.45,29,1,1,18.78,Monthly,Basic,1
13667,21,44,145.62,7,2,1,9.21,Two Year,Basic,0
13668,39,47,114.95,9,3,0,32.27,Monthly,Standard,0
13669,29,64,59.06,14,1,1,81.62,Two Year,Standard,0
13670,62,53,94.78,23,1,0,3.15,Yearly,Premium,0
13671,20,44,97.88,4,4,0,15.85,Monthly,Standard,0
13672,39,28,23.04,14,1,0,11.51,Monthly,Premium,0
13673,61,2,43.25,20,1,0,4.68,Two Year,Basic,0
13674,19,57,91.73,24,1,0,81.22,Monthly,Premium,0
13675,41,57,72.36,20,2,0,28.68,Yearly,Standard,0
13676,51,34,44.7,17,2,0,73.16,Two Year,Basic,0
13677,44,58,120.45,25,2,0,15.05,Yearly,Standard,0
13678,58,52,83.57,19,0,0,41.48,Yearly,Basic,0
13679,18,29,60.3,30,2,1,12.53,Monthly,Standard,0
13680,25,35,41.02,17,2,0,1.25,Yearly,Standard,0
13681,40,48,99.45,25,4,0,61.7,Yearly,Basic,0
13682,55,33,106.61,27,0,1,48.62,Monthly,Basic,0
13683,23,9,107.05,27,2,0,42.25,Yearly,Basic,0
13684,39,48,48.64,14,0,1,8.79,Monthly,Premium,0
13685,42,67,97.39,13,2,1,59.23,Yearly,Premium,0
13686,35,36,137.7,26,2,1,78.22,Yearly,Standard,0
13687,34,71,65.91,14,3,2,7.66,Monthly,Standard,0
13688,29,44,47.4,26,2,2,41.93,Monthly,Basic,0
13689,23,60,120.38,16,3,1,31.84,Two Year,Standard,0
13690,43,63,42.99,21,2,0,89.3,Yearly,Basic,0
13691,44,5,52.99,28,2,0,27.0,Monthly,Basic,0
13692,25,40,33.08,15,3,3,94.48,Monthly,Standard,0
13693,36,19,54.82,30,4,1,83.01,Monthly,Basic,1
13694,59,47,73.34,25,0,0,10.92,Monthly,Standard,0
13695,18,65,28.34,19,5,0,48.58,Monthly,Basic,0
13696,46,67,133.32,22,5,2,65.25,Monthly,Premium,0
13697,62,18,86.78,11,2,1,59.71,Monthly,Basic,0
13698,66,50,96.45,12,1,0,68.24,Yearly,Standard,0
13699,52,30,68.27,11,0,0,43.2,Monthly,Premium,0
13700,57,66,107.08,28,1,0,90.57,Monthly,Standard,0
13701,31,5,76.13,23,3,0,27.77,Monthly,Basic,0
13702,52,42,118.97,5,1,1,10.32,Yearly,Basic,1
13703,65,5,126.78,28,2,0,97.82,Two Year,Standard,0
13704,62,50,107.34,8,0,1,65.54,Monthly,Standard,0
13705,37,58,83.87,26,1,0,66.26,Two Year,Premium,0
13706,66,8,121.7,6,6,0,81.94,Two Year,Premium,0
13707,30,31,84.26,16,2,0,42.72,Yearly,Premium,1
13708,55,12,34.5,12,4,0,39.24,Monthly,Standard,1
13709,66,21,35.12,6,2,0,94.97,Two Year,Standard,1
13710,63,62,143.32,13,0,0,39.29,Two Year,Standard,0
13711,66,33,47.76,7,1,0,8.77,Two Year,Standard,0
13712,25,26,126.07,8,1,1,31.48,Two Year,Standard,1
13713,60,40,52.07,12,5,0,87.48,Monthly,Basic,0
13714,37,65,76.0,29,1,1,10.4,Monthly,Basic,0
13715,50,59,105.14,2,1,0,71.95,Yearly,Basic,0
13716,43,15,40.65,23,1,1,27.37,Yearly,Premium,1
13717,56,1,115.84,9,2,0,74.83,Two Year,Basic,0
13718,38,11,109.69,13,1,1,51.94,Monthly,Standard,0
13719,66,55,90.6,17,2,0,64.02,Yearly,Basic,0
13720,59,2,93.57,13,1,2,25.08,Two Year,Standard,0
13721,60,65,33.75,16,2,0,17.64,Monthly,Basic,0
13722,58,44,76.67,28,4,0,7.27,Monthly,Premium,1
13723,26,16,31.25,1,0,0,82.73,Monthly,Standard,0
13724,41,22,60.02,7,1,0,71.34,Monthly,Standard,0
13725,54,18,137.04,13,1,1,30.04,Monthly,Basic,0
13726,66,47,94.69,14,3,0,83.85,Monthly,Basic,1
13727,58,30,116.55,21,3,0,83.54,Monthly,Premium,0
13728,34,10,94.61,17,4,0,14.64,Monthly,Standard,0
13729,41,58,45.25,30,2,0,71.66,Monthly,Basic,0
13730,38,62,97.33,16,3,0,29.94,Two Year,Basic,0
13731,68,6,118.2,15,3,1,47.25,Yearly,Standard,0
13732,56,67,37.99,29,0,0,43.58,Two Year,Premium,0
13733,58,41,126.2,17,2,0,60.42,Monthly,Standard,0
13734,56,43,92.2,2,1,0,35.37,Monthly,Standard,0
13735,30,18,20.56,27,2,0,8.25,Monthly,Premium,0
13736,28,58,87.57,26,1,2,67.59,Monthly,Standard,0
13737,63,60,71.44,25,2,1,96.1,Two Year,Standard,0
13738,36,27,58.54,28,1,0,67.12,Monthly,Basic,0
13739,28,68,120.26,12,0,0,54.42,Monthly,Premium,0
13740,30,22,136.93,3,4,0,17.2,Yearly,Premium,1
13741,63,24,119.14,9,2,0,62.89,Yearly,Premium,1
13742,62,40,130.08,6,3,0,61.5,Monthly,Basic,0
13743,18,66,138.14,29,0,1,62.26,Yearly,Premium,0
13744,57,40,138.64,26,3,0,89.34,Monthly,Standard,0
13745,61,6,34.9,6,3,0,71.92,Monthly,Standard,1
13746,36,18,79.33,7,1,0,78.56,Monthly,Standard,0
13747,29,30,20.04,26,1,1,32.02,Yearly,Premium,1
13748,25,21,85.84,27,2,2,27.77,Monthly,Premium,0
13749,25,62,140.15,8,3,1,21.47,Monthly,Premium,0
13750,62,10,45.88,27,0,0,78.06,Two Year,Basic,0
13751,29,13,103.17,3,2,0,70.16,Monthly,Basic,0
13752,65,9,103.77,24,1,0,34.87,Monthly,Standard,0
13753,50,68,40.85,15,1,0,14.97,Two Year,Standard,0
13754,62,39,51.01,22,0,1,84.82,Monthly,Premium,0
13755,43,24,80.06,6,2,0,39.04,Monthly,Premium,0
13756,56,34,44.47,11,2,0,19.79,Yearly,Premium,0
13757,45,61,96.05,30,4,0,15.3,Monthly,Basic,0
13758,22,41,82.99,3,1,0,92.05,Yearly,Standard,0
13759,25,5,87.5,16,2,1,13.89,Monthly,Standard,1
13760,42,50,37.48,6,1,1,36.61,Monthly,Basic,0
13761,44,4,87.24,11,1,0,63.59,Yearly,Premium,0
13762,63,51,26.43,29,1,1,41.4,Yearly,Premium,1
13763,40,52,134.6,8,0,0,48.27,Yearly,Premium,0
13764,47,39,64.62,29,3,1,80.46,Monthly,Standard,0
13765,62,8,131.32,23,1,0,99.92,Yearly,Standard,0
13766,64,45,111.22,10,2,1,47.25,Yearly,Premium,0
13767,40,28,119.6,10,2,1,38.5,Yearly,Basic,0
13768,66,27,60.89,23,1,1,41.27,Two Year,Premium,0
13769,64,65,49.61,3,2,0,37.54,Monthly,Basic,0
13770,37,34,72.88,26,4,1,47.9,Yearly,Standard,0
13771,35,62,23.15,14,1,1,33.98,Yearly,Standard,0
13772,35,62,139.44,19,0,0,46.8,Monthly,Standard,0
13773,19,38,70.31,21,2,0,94.6,Yearly,Standard,0
13774,21,26,148.51,28,2,1,29.34,Monthly,Premium,0
13775,47,24,118.99,21,2,0,65.54,Yearly,Standard,0
13776,50,39,30.47,9,1,1,49.21,Yearly,Basic,0
13777,53,21,105.82,13,0,1,73.51,Yearly,Premium,0
13778,35,47,55.21,9,5,0,47.76,Monthly,Premium,0
13779,54,48,51.68,26,0,0,16.89,Monthly,Premium,0
13780,36,13,53.35,21,2,0,87.37,Monthly,Premium,0
13781,64,3,139.09,12,1,1,67.9,Monthly,Basic,0
13782,45,32,85.0,14,3,1,53.06,Yearly,Standard,1
13783,57,35,107.03,5,2,1,83.28,Yearly,Basic,0
13784,37,19,56.52,6,2,1,97.64,Yearly,Premium,0
13785,66,14,87.98,13,3,0,41.53,Two Year,Basic,0
13786,50,48,65.51,13,2,1,35.95,Monthly,Basic,0
13787,29,68,61.75,24,0,1,75.61,Two Year,Premium,0
13788,68,45,52.11,6,5,1,46.01,Monthly,Basic,1
13789,32,19,73.17,14,6,0,9.49,Monthly,Premium,0
13790,58,64,105.8,11,2,0,36.09,Monthly,Standard,0
13791,56,66,48.87,29,4,1,81.05,Yearly,Standard,0
13792,19,66,145.51,13,7,0,70.96,Yearly,Premium,0
13793,46,45,36.2,12,0,1,86.42,Two Year,Basic,0
13794,58,67,82.43,30,3,1,15.52,Monthly,Basic,0
13795,27,69,31.05,16,1,0,25.15,Monthly,Premium,0
13796,19,3,22.95,6,1,0,22.26,Monthly,Premium,1
13797,68,38,139.95,9,2,1,97.16,Two Year,Premium,0
13798,28,42,125.35,17,3,1,17.72,Monthly,Standard,0
13799,30,40,110.24,30,1,3,60.2,Yearly,Premium,0
13800,27,50,132.47,20,2,0,63.66,Monthly,Basic,0
13801,31,35,124.37,16,1,0,62.27,Monthly,Premium,0
13802,35,24,104.14,26,2,2,69.47,Monthly,Premium,1
13803,68,17,130.15,29,0,0,48.91,Monthly,Basic,0
13804,26,40,70.8,26,2,0,9.29,Monthly,Basic,0
13805,56,66,91.86,12,0,1,70.42,Monthly,Basic,0
13806,45,44,120.92,18,5,1,28.83,Two Year,Premium,0
13807,20,23,31.02,9,3,0,8.51,Monthly,Standard,1
13808,37,6,131.62,3,3,1,17.81,Yearly,Premium,0
13809,23,66,40.39,10,1,1,29.43,Yearly,Standard,0
13810,44,21,132.39,11,2,0,43.81,Monthly,Basic,0
13811,19,35,60.47,2,3,2,86.27,Monthly,Premium,0
13812,46,29,62.48,8,1,1,54.11,Yearly,Basic,0
13813,55,7,29.61,20,1,1,47.72,Monthly,Basic,0
13814,20,53,135.17,11,1,0,19.93,Monthly,Premium,0
13815,33,37,42.69,18,0,0,95.97,Yearly,Basic,0
13816,47,23,101.91,20,3,1,90.94,Yearly,Premium,0
13817,57,8,103.72,7,1,0,81.79,Yearly,Basic,1
13818,19,48,56.55,14,1,0,32.99,Monthly,Premium,0
13819,34,10,148.14,7,3,0,56.6,Yearly,Premium,1
13820,58,24,28.34,1,1,2,39.5,Monthly,Premium,0
13821,29,47,99.02,29,1,1,40.89,Monthly,Basic,0
13822,52,53,82.34,12,0,1,8.14,Monthly,Premium,0
13823,60,39,51.91,28,3,1,14.86,Monthly,Basic,1
13824,18,67,41.26,1,0,0,96.16,Yearly,Basic,0
13825,62,66,115.82,3,2,0,61.4,Monthly,Basic,0
13826,32,6,139.12,2,2,1,1.62,Monthly,Premium,0
13827,43,21,33.98,3,4,0,81.11,Monthly,Premium,0
13828,54,36,45.22,4,3,0,9.62,Monthly,Basic,1
13829,38,3,148.22,14,2,0,71.11,Monthly,Premium,0
13830,66,42,21.95,23,5,1,62.46,Yearly,Basic,0
13831,48,45,86.07,18,1,0,7.23,Yearly,Basic,1
13832,42,44,87.09,23,4,0,53.56,Two Year,Basic,1
13833,40,33,54.21,5,3,0,5.7,Monthly,Standard,0
13834,41,60,106.19,15,1,0,7.37,Monthly,Basic,0
13835,55,70,142.84,16,2,0,6.07,Two Year,Premium,0
13836,45,26,78.53,8,1,2,26.29,Yearly,Basic,0
13837,38,21,117.42,24,3,1,80.38,Yearly,Standard,1
13838,60,2,103.99,21,3,0,36.88,Two Year,Standard,0
13839,35,47,81.48,26,1,1,64.31,Yearly,Standard,0
13840,53,30,26.48,8,3,1,13.36,Yearly,Basic,0
13841,52,27,116.43,28,3,0,93.35,Yearly,Premium,0
13842,62,71,67.22,30,4,0,50.92,Yearly,Standard,0
13843,26,20,49.18,25,3,1,3.43,Yearly,Basic,1
13844,55,50,143.27,7,4,2,54.2,Monthly,Premium,0
13845,47,23,120.56,6,2,2,19.27,Two Year,Basic,0
13846,61,13,145.09,7,1,0,20.39,Two Year,Standard,1
